step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,A0_stopped,A0_accumulated_waiting_time,A0_average_speed,A1_stopped,A1_accumulated_waiting_time,A1_average_speed,B0_stopped,B0_accumulated_waiting_time,B0_average_speed,B1_stopped,B1_accumulated_waiting_time,B1_average_speed,bottom0_stopped,bottom0_accumulated_waiting_time,bottom0_average_speed,bottom1_stopped,bottom1_accumulated_waiting_time,bottom1_average_speed,left0_stopped,left0_accumulated_waiting_time,left0_average_speed,left1_stopped,left1_accumulated_waiting_time,left1_average_speed,right0_stopped,right0_accumulated_waiting_time,right0_average_speed,right1_stopped,right1_accumulated_waiting_time,right1_average_speed,top0_stopped,top0_accumulated_waiting_time,top0_average_speed,top1_stopped,top1_accumulated_waiting_time,top1_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
2685.0,377,693211.0,1819.4514435695537,0.12280748559217533,105,102904.0,0.008715192970017974,87,82451.0,0.0,88,87997.0,0.00987776268675145,95,85438.0,0.004478149334488497,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,375,358790.0
2690.0,377,695096.0,1829.2,0.11003454839870538,105,102949.0,0.0,87,82526.0,0.0,88,87997.0,0.010407468131897484,95,85553.0,0.009812763785112404,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,375,359025.0
2695.0,378,696982.0,1834.1631578947367,0.06449892097571915,105,102994.0,0.0,87,82601.0,0.0,88,87997.0,0.0,96,85669.0,0.016988164545798438,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,376,359261.0
2700.0,378,698872.0,1839.1368421052632,0.0485205891768473,105,103039.0,0.0,87,82676.0,0.0,88,87997.0,0.0,96,85783.0,0.01229008976726038,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,376,359495.0
2705.0,379,700766.0,1844.121052631579,0.03992229339623039,105,103079.0,0.0,87,82751.0,0.0,88,87997.0,0.0,97,85897.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,377,359724.0
2710.0,379,702661.0,1844.254593175853,0.07783190049849315,105,103119.0,0.0,87,82826.0,0.01086503667232218,88,87997.0,0.0,97,86012.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,377,359954.0
2715.0,379,704556.0,1849.2283464566929,0.07376256858820551,105,103155.0,0.009211552265575105,87,82901.0,0.0,88,87997.0,0.0,97,86127.0,0.009254563425224977,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,377,360180.0
2720.0,379,706451.0,1854.2020997375328,0.07516341618505504,105,103190.0,0.009302449999325368,87,82976.0,0.0,88,87997.0,0.0,97,86242.0,0.009516720495820127,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,377,360405.0
2725.0,379,708346.0,1859.1758530183727,0.07526418302801009,105,103225.0,0.009351442981139317,87,83051.0,0.0,88,87997.0,0.010451790276942412,97,86357.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,377,360630.0
2730.0,379,710241.0,1864.1496062992126,0.05420334057638343,105,103260.0,0.0,87,83126.0,0.0,88,87997.0,0.010479365098283178,97,86472.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,377,360855.0
2735.0,379,712136.0,1864.2303664921467,0.09286643585003518,105,103295.0,0.0,87,83197.0,0.010851698117785701,88,87997.0,0.006180675414967826,97,86587.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,377,361076.0
2740.0,379,714031.0,1874.0971128608924,0.050269759142380625,105,103330.0,0.0,87,83262.0,0.006309826287437717,88,87997.0,0.0,97,86702.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7563009300902283,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,377,361291.0
2745.0,379,715926.0,1884.0157894736842,0.030719624755479007,105,103365.0,0.0,87,83327.0,0.0,88,87997.0,0.0,97,86817.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,377,361506.0
2750.0,379,717821.0,1889.0026315789473,0.0036326496623530005,105,103396.0,0.0,87,83392.0,0.0011734553797140403,88,87997.0,0.0,97,86931.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,377,361716.0
2755.0,379,719716.0,1893.9894736842105,0.029086328616096193,105,103426.0,0.0,87,83457.0,0.009395761210999986,88,87997.0,0.0,97,87041.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,377,361921.0
2760.0,379,721611.0,1898.9763157894736,0.03458834811154328,105,103456.0,0.0,87,83522.0,0.011173079415707311,88,87997.0,0.0,97,87151.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,377,362126.0
2765.0,379,723506.0,1898.9658792650919,0.07102405595299086,105,103481.0,0.0,87,83587.0,0.011293688704594332,88,87997.0,0.0,97,87261.0,0.01020408163265306,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,377,362326.0
2770.0,379,725401.0,1898.955497382199,0.10159952607412336,105,103506.0,0.0,87,83652.0,0.0,88,87997.0,0.0,97,87371.0,0.019238340621334712,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9952169153099689,0,0.0,1.0,377,362526.0
2775.0,379,727296.0,1903.916230366492,0.10487465076311095,105,103531.0,0.009056313971537815,87,83717.0,0.0,88,87997.0,0.010848583038346325,97,87481.0,0.010076126832154943,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,377,362726.0
2780.0,379,729191.0,1903.892950391645,0.1318895202411793,105,103556.0,0.008531206880632278,87,83782.0,0.01054007339554835,88,87997.0,0.02088308793983191,97,87591.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,377,362926.0
2785.0,379,731086.0,1908.840731070496,0.11204922846413465,105,103581.0,0.0,87,83847.0,0.0,88,87997.0,0.021673506413522805,97,87701.0,0.0,0,0.0,0.3248258674611176,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,377,363126.0
2790.0,379,732981.0,1913.7885117493472,0.12580031248335427,105,103606.0,0.009338759977496352,87,83912.0,0.0,88,87997.0,0.010856165171505963,97,87811.0,0.0,0,0.0,0.9304212269315791,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6566437646389467,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,377,363326.0
2795.0,379,734876.0,1918.7362924281983,0.10937285799626394,105,103631.0,0.01777657640916946,87,83977.0,0.0,88,87997.0,0.0,97,87921.0,0.0018475713218152467,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9226667405737199,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,377,363526.0
2800.0,379,736771.0,1928.719895287958,0.10473841062517374,105,103656.0,0.009369396754167722,87,84042.0,0.0,88,87997.0,0.0,97,88031.0,0.009481421308269376,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,377,363726.0
2805.0,379,738666.0,1928.6318537859008,0.11887236317921154,105,103681.0,0.009212475979429953,87,84107.0,0.010842231233249181,88,87997.0,0.0,97,88141.0,0.00350684729197222,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,377,363926.0
2810.0,379,740561.0,1933.579634464752,0.12451020358438265,105,103706.0,0.0,87,84172.0,0.02147067589495417,88,87997.0,0.0,97,88251.0,0.009584910417289799,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,377,364126.0
2815.0,379,742456.0,1938.527415143603,0.13628406040224736,105,103731.0,0.009368192435276609,87,84237.0,0.00834097707082327,88,87997.0,0.0,97,88361.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9626730099272819,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,377,364326.0
2820.0,379,744351.0,1948.5628272251308,0.08844858587511718,105,103752.0,0.0,87,84302.0,0.0,88,87997.0,0.0,97,88471.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9383874639369699,0,0.0,1.0,377,364522.0
2825.0,379,746246.0,1963.8052631578948,0.029895893843040967,105,103772.0,0.0,87,84364.0,0.0,88,87997.0,0.0,97,88581.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9014507050012444,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,377,364714.0
2830.0,379,748141.0,1973.9868073878629,0.0,105,103792.0,0.0,87,84424.0,0.0,88,87997.0,0.0,97,88690.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,377,364903.0
2835.0,379,750036.0,1973.778947368421,0.033325034210526315,105,103812.0,0.0,87,84484.0,0.0,88,87997.0,0.011235955056179775,97,88794.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,377,365087.0
2840.0,379,751931.0,1978.7657894736842,0.03209552023067853,105,103832.0,0.0,87,84544.0,0.0,88,87997.0,0.01082140893054817,97,88894.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,377,365267.0
2845.0,379,753826.0,1978.5459317585303,0.06961402522651484,105,103852.0,0.0,87,84604.0,0.011264005764453982,88,87997.0,0.0,97,88994.0,0.00941444647856371,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,377,365447.0
2850.0,379,755721.0,1983.5196850393702,0.04697246302193872,105,103872.0,0.0,87,84664.0,0.0,88,87997.0,0.0,97,89094.0,0.009190936757901525,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,377,365627.0
2855.0,379,757616.0,1972.9583333333333,0.14206043202701443,105,103892.0,0.018811744866610393,87,84720.0,0.0,88,87997.0,0.0,97,89194.0,0.009449669905840575,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,377,365803.0
2860.0,380,759515.0,1977.9036458333333,0.09815630623563133,106,103916.0,0.008550278318153373,87,84775.0,0.010477421585303234,88,87997.0,0.0,97,89294.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,378,365982.0
2865.0,380,761415.0,1982.8515625,0.1344657358566792,106,103941.0,0.008832295037264383,87,84830.0,0.011200236986055163,88,87997.0,0.0,97,89394.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8987023536137251,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,378,366162.0
2870.0,380,763315.0,1998.2068062827225,0.07212161089927585,106,103966.0,0.009063354796778824,87,84879.0,0.011148537742470257,88,87997.0,0.0,97,89494.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,378,366336.0
2875.0,380,765215.0,1997.9503916449087,0.11048767058955615,106,103991.0,0.009212522736427014,87,84919.0,0.010763279696652727,88,87997.0,0.0,97,89594.0,0.009592949856671484,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,378,366501.0
2880.0,380,767115.0,2002.911227154047,0.06603332806487729,106,104016.0,0.0,87,84959.0,0.0,88,87997.0,0.0,97,89694.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,378,366666.0
2885.0,380,769015.0,1992.2668393782383,0.21338948846994094,106,104041.0,0.008598140270640766,87,84999.0,0.010413889629432153,88,87997.0,0.010390191419926286,97,89794.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.944902731690262,0,0.0,1.0,0,0.0,0.927522911508333,0,0.0,1.0,0,0.0,1.0,378,366831.0
2890.0,380,770915.0,2012.8328981723237,0.10771528151883651,106,104066.0,0.0,87,85039.0,0.020718515825264416,88,87997.0,0.0,97,89894.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,378,366996.0
2895.0,380,772815.0,2017.793733681462,0.11069611450510508,106,104091.0,0.009245377204208715,87,85079.0,0.011049429879284782,88,87997.0,0.0,97,89994.0,0.00960435817769095,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,378,367161.0
2900.0,380,774715.0,2017.4869791666667,0.14563950194521016,106,104116.0,0.009159590960912716,87,85119.0,0.01123535646797968,88,87997.0,0.010637695213663666,97,90091.0,0.009414882102655002,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,378,367323.0
2905.0,380,776615.0,2017.1818181818182,0.16078563872469237,106,104141.0,0.0,87,85159.0,0.010603171831250981,88,87997.0,0.011007847045444776,97,90186.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,378,367483.0
2910.0,380,778515.0,2022.1168831168832,0.16043503161634307,106,104166.0,0.0,87,85199.0,0.0,88,87997.0,0.0,97,90281.0,0.009914209543679936,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9622368110177122,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,378,367643.0
2915.0,380,780415.0,2042.9712041884816,0.06537620125619319,106,104191.0,0.0,87,85239.0,0.0,88,87997.0,0.0,97,90376.0,0.009371462231474635,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,378,367803.0
2920.0,380,782315.0,2053.320209973753,0.026093779342910895,106,104216.0,0.0,87,85279.0,0.0,88,87997.0,0.0,97,90471.0,0.007012524078802351,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,378,367963.0
2925.0,381,784215.0,2047.5587467362925,0.06424561167544404,106,104241.0,0.0,88,85319.0,0.0,88,87997.0,0.010565437644977667,97,90566.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,379,368123.0
2930.0,380,786115.0,2052.5195822454307,0.09851273217465885,106,104266.0,0.009214488631170841,87,85358.0,0.008202917497245162,88,87997.0,0.011113810010459276,97,90658.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,378,368279.0
2935.0,380,788015.0,2046.7922077922078,0.12977420827014913,106,104291.0,0.0,87,85392.0,0.02065428348369215,88,87997.0,0.007316377870292768,97,90748.0,0.008701357237701936,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,378,368428.0
2940.0,380,789915.0,2051.7272727272725,0.10650256375304677,106,104316.0,0.0,87,85422.0,0.004393142656218475,88,87997.0,0.0,97,90838.0,0.013081967844930459,0,0.0,0.7447114868623337,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,378,368573.0
2945.0,381,791819.0,2056.672727272727,0.12733051428607153,106,104341.0,0.008986180734880105,88,85456.0,7.484794303357412e-07,88,87997.0,0.0,97,90926.0,0.007971476733577317,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8851399373575924,0,0.0,1.0,0,0.0,1.0,379,368720.0
2950.0,382,793726.0,2056.2849740932643,0.12797929623957552,106,104366.0,0.015847061445854058,88,85491.0,0.0,88,87997.0,0.0,98,91006.0,0.019334768522024613,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,380,368860.0
2955.0,382,795636.0,2055.906976744186,0.13640675421014242,106,104391.0,0.0,88,85524.0,0.021014692032541117,88,87997.0,0.0,98,91084.0,0.0077837446546934795,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,380,368996.0
2960.0,382,797546.0,2055.5309278350514,0.21017857836627243,106,104416.0,0.0,88,85554.0,0.020914094027975238,88,87997.0,0.020787846864831813,98,91159.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9584433714126198,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9988877975562288,0,0.0,1.0,0,0.0,1.0,380,369126.0
2965.0,382,799456.0,2065.777777777778,0.15130253099439164,106,104441.0,0.008906354223554687,88,85584.0,0.011029578333759437,88,87997.0,0.01567930832777487,98,91234.0,0.009205779081287908,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,380,369256.0
2970.0,382,801366.0,2070.7131782945735,0.1421892997601283,106,104466.0,0.008709005992392339,88,85614.0,0.0,88,87997.0,0.010887190815667335,98,91309.0,0.005867710245478769,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,380,369386.0
2975.0,382,803276.0,2081.0259067357515,0.10173838068535213,106,104487.0,0.0075421658025379154,88,85644.0,0.0,88,87997.0,0.0,98,91384.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9928791325686039,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.500709098444567,380,369512.0
2980.0,382,805186.0,2085.9740932642485,0.11937012028492407,106,104507.0,0.0,88,85674.0,0.0,88,87997.0,0.011148049310807085,98,91459.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9232466935408509,0,0.0,1.0,0,0.0,1.0,0,0.0,0.91395838826693,380,369637.0
2985.0,382,807096.0,2096.353246753247,0.09666345523326204,106,104527.0,0.0,88,85699.0,0.0,88,87997.0,0.010008592027256931,98,91534.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,380,369757.0
2990.0,382,809006.0,2106.7864583333335,0.05819613451614649,106,104547.0,0.0,88,85724.0,0.0,88,87997.0,0.010291702915631761,98,91609.0,0.00926865037551599,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,380,369877.0
2995.0,382,810916.0,2106.2753246753246,0.08869831204134271,106,104567.0,0.0,88,85749.0,0.01075807634551601,88,87997.0,0.010142232877001355,98,91684.0,0.00918700781204513,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,380,369997.0
3000.0,382,812826.0,2105.7668393782383,0.11570655087386555,106,104587.0,0.009153940188024668,88,85774.0,0.010359329627117393,88,87997.0,0.0,98,91759.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,380,370117.0
3005.0,382,814736.0,2110.7150259067357,0.12769871966728105,106,104607.0,0.00883060166203355,88,85799.0,0.011150584011195586,88,87997.0,0.0,98,91834.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9781491032864672,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,380,370237.0
3010.0,382,816646.0,2121.1584415584416,0.08423810640151609,106,104627.0,0.0,88,85823.0,0.010516441854960996,88,87997.0,0.0,98,91909.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.706109159100898,0,0.0,0.921457591371206,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,380,370356.0
3015.0,382,818556.0,2126.1194805194805,0.10073582989334998,106,104647.0,0.008795213793698128,88,85843.0,0.011128869098332998,88,87997.0,0.0,98,91984.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.931815475298905,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,380,370471.0
3020.0,382,820466.0,2136.6302083333335,0.0694159172163339,106,104667.0,0.0,88,85863.0,0.01048267565950441,88,87997.0,0.0,98,92059.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,380,370586.0
3025.0,382,822376.0,2136.0415584415587,0.1035768621619246,106,104687.0,0.009345794392523364,88,85883.0,0.010579735861683835,88,87997.0,0.0,98,92134.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9988598747814763,0,0.0,1.0,380,370701.0
3030.0,382,824286.0,2146.578125,0.0658536478384178,106,104707.0,0.009200858945059261,88,85903.0,0.010336878265659181,88,87997.0,0.0,98,92209.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,380,370816.0
3035.0,382,826196.0,2151.5520833333335,0.034404957900106996,106,104727.0,0.0,88,85923.0,0.0,88,87997.0,0.0,98,92284.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,380,370931.0
3040.0,382,828106.0,2150.9246753246753,0.10512055853829477,106,104747.0,0.008664384840924409,88,85943.0,0.0,88,87997.0,0.0,98,92359.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9238844671210974,0,0.0,0.9469398713161273,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,380,371046.0
3045.0,382,830016.0,2155.885714285714,0.10449959886116261,106,104767.0,0.01645898333722245,88,85963.0,0.010827486037066613,88,87997.0,0.0,98,92434.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,380,371161.0
3050.0,382,831926.0,2155.2487046632123,0.13110981007938413,106,104787.0,0.012741340779539409,88,85983.0,0.010749436516091924,88,87997.0,0.01112116898939146,98,92509.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,380,371276.0
3055.0,382,833836.0,2160.1968911917097,0.0931967435645104,106,104807.0,0.0,88,86003.0,0.006587981108339261,88,87997.0,0.010788437271220556,98,92584.0,0.0,0,0.0,0.5289620303288587,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,380,371391.0
3060.0,382,835746.0,2165.145077720207,0.11666418100366789,106,104827.0,0.0,88,86023.0,0.010361910867391117,88,87997.0,0.0,98,92659.0,0.0,0,0.0,0.9842809464173028,0,0.0,1.0,0,0.0,1.0,0,0.0,0.902010408746641,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,380,371506.0
3065.0,382,837656.0,2175.72987012987,0.07753174415150232,106,104847.0,0.0,88,86043.0,0.011040802807095391,88,87997.0,0.0,98,92726.0,0.010387487977903802,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,380,371613.0
3070.0,382,839566.0,2175.041450777202,0.1375908454125355,106,104867.0,0.0,88,86063.0,0.01069050815120362,88,87997.0,0.0,98,92791.0,0.025694072659460016,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,380,371718.0
3075.0,383,841477.0,2179.9922279792745,0.08750287363812023,106,104887.0,0.0,88,86083.0,0.0,88,87997.0,0.0,99,92857.0,0.005983212516361711,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6570273808162037,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,381,371824.0
